"PackageName","ProcedureCall","Modules","Methods","ReadObjects","WriteObjects","ReplacementAction","TargetPackage","ReplacementRationale","TransitionRule"
"PKG_CM","PKG_CM.P_CAU_OM","cs","CAUOMAssignment","T_CAU_OM","T_CAU_OM","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.P_CAU_OM_REPLY","cs","CAUOMAssignment","T_CAU_OM","T_CAU_OM_RESPONSE","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.P_CAU_AIR","cs","CAUOMAssignmentAIR","T_CAU_AIR; DUAL","T_CAU_AIR","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.P_CAU_AIR_REPLY","cs","CAUOMAssignmentAIR","T_CAU_AIR_RESPONSE","T_CAU_AIR_RESPONSE","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.T_CAU_PDP","cs","CAUOMAssignmentPDP","T_CAU_DAC_RECOMMENDATION","T_CAU_DAC_RECOMMENDATION","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.T_CAU_ARPSE","cs","CAUOMAssignmentARPSE","T_CAU_PAC_DIRECTIVES","T_CAU_PAC_DIRECTIVES","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.P_CAU_OM_GET","cs","CAUGetPreAddedOM","T_CAU_OM","","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_CM","PKG_CM.P_CAUGETASSIGNEDOMS","cs","CAUGetAssignedOMs","T_CAU_OM; T_CAU_STATUS","","retire","pkg_commercial_audit","Legacy commercial-audit package is superseded by the consolidated commercial-audit module.","Remove after equivalent IAS_ZTBL module is live and historical output is validated."
"PKG_PG","PKG_PG.P_GETCCQ","cs","GetCCQ","T_AU_ACTIVITY_LOG; T_AU_CCQ; T_AUDITEE_ENTITIES; T_COSO_RISK; T_CONTROL_VIOLATION","T_AU_ACTIVITY_LOG","redesign","pkg_planning","Planning writes should move directly to normalized IAS_ZTBL planning tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_PG","PKG_PG.P_UPDATECCQ","cs","UpdateCCQ","T_AU_ACTIVITY_LOG; T_RISK","T_AU_ACTIVITY_LOG; T_AU_CCQ","redesign","pkg_planning","Planning writes should move directly to normalized IAS_ZTBL planning tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AIS","PKG_AIS.P_AUDITEEOLDPARARESPONSE","cs","AuditeeOldParaResponse","","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AIS","PKG_AIS.P_GETOLDPARASAUDITYEAR","cs","GetOldParasAuditYear","T_AU_OLD_PARAS_FAD","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AIS","PKG_AIS.P_GETUSERWISEOLDPARASPERFORMANCE","cs","GetUserWiseOldParasPerformance","V_REPORT_AZ_EMP_PROGRESS; V_REPORT_AZ_PROGRESS","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AIS","PKG_AIS.P_ADDDIVISIONALHEADREMARKSONFUNCTIONALLEGACYPARA","cs","AddDivisionalHeadRemarksOnFunctionalLegacyPara","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS; T_AU_OLD_PARAS_FAD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AI","PKG_AI.P_GETGLHEADSUMMARY_YEARLY","cs","GetGlheadDetailsyearwise","T_AU_PREINFO_GLDAYENDBALANCE; T_AUDITEE_ENTITIES; T_AU_PLAN_ENG; T_AU_AUDIT_JOINING; T_AU_AUDIT_TEAM_TASKLIST; T_AU_PREINFO_GL_TYPE","","keep as-is temporarily","pkg_sampling","Source extraction procedures can remain temporarily while sampling entities are normalized.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_AIS","PKG_AIS.P_GETDEPOSITACCOUNTCATEGORY_DETAILS","cs","GetDepositAccountcatdetails","","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_PG","PKG_PG.P_GET_SPECICAL_AUDIT_FOR_APPROVAL","cs","GetSaveSpecialAuditPlan","T_AU_PRE_PLAN; T_AU_PERIOD; T_AUDIT_FREQUENCY; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENT_TYPES; T_AUDITEE_ENTITIES; T_AU_OLD_AUDIT_NATURE","","wrap","pkg_planning","Read-side planning procedures can be wrapped temporarily.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_PG","PKG_PG.P_ADD_SPECIAL_AUDIT_PLAN","cs","AddSpecialAuditPlan","T_AU_PRE_PLAN; T_AUDITEE_ENTITIES; DUAL","T_AU_PRE_PLAN","redesign","pkg_planning","Planning writes should move directly to normalized IAS_ZTBL planning tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_PG","PKG_PG.P_UPDATE_SPECIAL_AUDIT","cs","DeleteSpecialAuditPlan; SubmitSpecialAuditPlan","DUAL; T_AU_PRE_PLAN; T_AU_PERIOD; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES","T_AU_PRE_PLAN; T_AU_PLAN","redesign","pkg_planning","Planning writes should move directly to normalized IAS_ZTBL planning tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_DELETE_RESPONSIBILITY","cs","DeleteResponsibilityFromObservation","T_AU_OBSERVATION; T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; DUAL","T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED","split","pkg_observation + pkg_execution","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST","DB","GetViolationListForDashboard","T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","wrap","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_SUB","DB","GetSubViolationListForDashboard","T_AU_ACTIVITY_LOG; V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","wrap","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO","DB","GetHOFunctionalListForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_HO","DB","GetHOViolationListForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_SUB_HO","DB","GetHOSubViolationListForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GETCHILDPOSTING","DB","GetchildpostingForDashboardPanel","T_AUDITEE_ENT_RELATION","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GETPARENTREPOFFICE","DB","GetparentrepofficeForDashboardPanel","T_AUDITEE_ENT_RELATION","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GETREALTIONSHIPTYPE","DB","GetrealtionshiptypeForDashboardPanel","T_AUDITEE_ENT_RELATION; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_MAPING_FUNCTION","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GETFUNCTIONALRESPONSIBILITYWISEPARA","DB","GetFunctionalResponsibilityWisePara","V_FUNCTIONAL_RESPONSIBLITY; V_DASH_BORAD_OF_DIVISIONAL_HEAD","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE","DB","GetFunctionalResponsibilityWiseParaForDashboard","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING; T_RISK; T_AU_PLAN_ENG; T_AU_PERIOD","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_HO","DB","GetHOFunctionalResponsibilityWiseParaForDashboard","V_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; T_COSO_RATING_FACTORS; T_CONTROL_VIOLATION_SUB; T_RISK; T_AUDITEE_ENTITIES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_V_WISE","DB","GetViolationWiseParaForDashboard","V_REPORT_DASHBORAD_DETAIL; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_OLD","DB","GetRelationLegacyObservationForDashboard","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_NEW","DB","GetRelationAISObservationForDashboard","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE","DB","GetRelationObservationForDashboard","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_RISK_BASEPLAN","DB","GetEntitiesRiskBasePlanForDashboard","V_R_RISKBASE_PLANNING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_AUDIT_PERFORMANCE","DB","GetAuditPerformanceForDashboard","V_AUDIT_PERFORMANCE","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASHBORAD_SCORECARD","DB","GetAuditPerformanceChartForDashboard","T_DASHBOARD_SCORECARD","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_REPETITIVE","DB","GetRepetativeParaForDashboard","V_R_REPEATED_VOILATIONS","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_FUNCTIONAL_REPORTING_OFFICE_WISE_ANALYSIS","DB","GetReportingOfficeWiseObservations","AIS_T_AU_POST_COMPLIANCE; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_FUNCTIONAL_ENTITY_WISE_ANALYSIS","DB","GetEntityWiseObservations","V_P_FUNCTIONAL_ENTITY_WISE_ANALYSIS; T_AUDITEE_ENTITIES; V_GM_MAPPING; T_AUDITEE_ENTITIES_MAPING; V_P_FUNCTIONAL_ENTITY_WISE_ANALYSIS_OPS","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_FUNCTIONAL_ANALYSIS_DETAILS","DB","GetAnnexureWiseObservations","PARA_ADDED_ON; P_REF_DATE; VW_AU_POST_COMPLIANCE_FULL; T_AUDIT_CHECKLIST_ANNEXURE_PROCESS; T_AUDIT_CHECKLIST_ANNEXURE_MAPPING; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_AU_POST_COMPLIANCE; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_FUNCTIONAL_ENTITY_WISE_PARAS","DB","GetEntityWiseObservationDetail","T_USER; V_DASH_BORAD_PARA_DEATILS; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_FUNCTION_ANNEXURE_PARAS","DB","GetFunctionalObservations","T_AUDIT_CHECKLIST_ANNEXURE; V_CIA_ANALYSIS; T_AUDITEE_ENTITIES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_FUNCTION_ANNEXURE_PARAS_TEXT","DB","GetFunctionalObservationText","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_PARA","DB","GetFunctionalRespDetailPara","T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_AU_POST_COMPLIANCE; T_AUDITEE_ENTITIES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_PARA_SUMMARY","DB","GetFunctionalRespSummaryPara","T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; V_CIA_ANALYSIS; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_DB","PKG_DB.P_COMPLIANCE_SUMMARY","DB","GetComplianceSummary","T_AUDITEE_ENTITIES_MAPING; V_GET_PARA_COMPLIANCE_SUMMARY; T_AUDITEE_ENT_TYPES","","keep as-is temporarily","pkg_report","Dashboard/report composition reads can remain temporarily if compatibility views are supplied.","Retain behind compatibility views only until IAS_ZTBL reporting cutover is complete."
"PKG_AR","PKG_AR.P_GET_RESPONSIBILITY_FOR_AUTHORIZE","FAD","GetResponsibilityForAuthorize","T_AU_OBSERVATION_RESPONSIBILITY_UPDATED; V_SERVICE_EMPLOYEEINFO","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GETAUDITEMPLOYEES","FAD","GetFadAuditEmployees","T_AU_TBL_ALLOCATIONS; T_AUDIT_EMP","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_RESPONIBILITYFOROLDPARA","FAD","AddResponsibilityforoldparas","AIS_T_AU_POST_COMPLIANCE; DUAL; T_AU_OBSERVATION_RESPONSIBILITY_UPDATED","T_AU_OBSERVATION_RESPONSIBILITY_UPDATED; MULTIPLE","split","pkg_observation + pkg_execution","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AR","PKG_AR.P_GETOBSERVATIONSFORMANAGEAUDITPARAS","FAD","GetObservationsForManageAuditParas","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OBSERVATION_UPDATED_REFERENCE","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETOBSERVATIONSDETAILSFORMANAGEAUDITPARAS","FAD","GetObservationDetailsForManageAuditParas","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.GETRESPONSIBLEPPNOFOROLDPARA","FAD","GetResponsiblePPNOforoldPara","V_GET_AUDITEE_PARAS_FAD_COMPLIANCE_PPNO; V_SERVICE_EMPLOYEEINFO","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_PARA_DETAILS_FOR_AUTHORIZE","FAD","GetObservationsForMangeAuditParasForAuthorization","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_OBSERVATION_UPDATED_REFERENCE; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_PARA_CHANGES_FOR_AUTHORIZE","FAD","GetProposedChangesInManageParasAuth","T_AU_OBSERVATION_UPDATED_REFERENCE; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_SEARCHREFERENCES","FAD","SearchReferences","T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GETENTITYTASKSUMMARY","FAD","GetEntityTaskSummary","YOUR; T_AU_TBL_ALLOCATIONS; T_AUDITEE_ENTITIES; AIS_T_AU_POST_COMPLIANCE","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GETPARATEXT","FAD","Get_All_Para_Text; GetParaText","V_GET_ALL_PARA_TEXT_FOR_REFERENCE","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_PARA_STATUS_REQUEST","FAD","GETPARASTATUSCHANGEREQUEST","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AUDIT_CHECKLIST_ANNEXURE; AIS_T_PARA_STATUS_CHANGE_LOG","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_ADD_PARA_STATUS_CHANGE","FAD","ADDPARASTATUSCHANGEREQUEST","AIS_T_AU_POST_COMPLIANCE; DUAL","AIS_T_PARA_STATUS_CHANGE_LOG","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GET_PARA_STATUS_AUTHORIZATION","FAD","GETPARASTATUSAUTHORIZATION","AIS_T_PARA_STATUS_CHANGE_LOG; AIS_T_AU_POST_COMPLIANCE","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_IAS_PARA_TEXT","FAD","GetIASParaText","V_GET_IAS_PARA_TEXT","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_AUTHORIZE_PARA_STATUS_CHANGE","FAD","AUTHORIZEPARASTATUSCHANGEREQUEST","AIS_T_PARA_STATUS_CHANGE_LOG; V_GET_AIS_POST_COMPLIANCE_AIS_FOR_PARA_CHANGE; AIS_T_AU_POST_COMPLIANCE_HISTORY; T_GROUPS; DUAL","THE; AIS_T_PARA_STATUS_CHANGE_LOG; COMPLIANCE; AIS_T_AU_POST_COMPLIANCE; HISTORY; AIS_T_AU_POST_COMPLIANCE_HISTORY","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GET_ROLE_RESPONSIBLE","FAD","GetRoleResponsibleForChecklistDetail","T_AU_ACTIVITY_LOG; T_HR_DESIGNATIONS","T_AU_ACTIVITY_LOG","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GET_PROCESS_OWNER","FAD","GetProcOwnerForChecklistDetail","T_AU_ACTIVITY_LOG; T_AUDITEE_ENTITIES","T_AU_ACTIVITY_LOG","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GET_VIOLATIONS","FAD","GetViolationsForChecklistDetail","T_R_SUB_GROUP","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GETNEWPARASFORRESPONSEAUTHORIZE","FAD","GetCurrentParasForStatusChangeRequestAuthorize","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION_STATUS; T_AU_NEW_PARAS_STATUS_CHANGE_LOG; T_RISK; T_AUDITEE_ENTITIES_MAPING_FAD","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_SETTLED_PARA_ENTITIES","FAD","GetSettledParasEntitiesForMonitoringFAD","V_P_GET_SETTLED_PARA_DETAILS; T_AUDITEE_ENTITIES; T_AU_POST_COMPLIANCE_SETTLEMETMENT_HISTORY; T_AUDITEE_ENTITIES_MAPING_FAD","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GETLEAGACYOBSERVATIONS","FAD","GetLegacyParasForUpdateFAD","T_AU_ERROR_LOGS; DUAL; T_AU_OLD_PARAS_FAD; T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_AUDIT_NATURE; T_AU_DATA_VALIDATION_FAD_LOG","T_AU_ERROR_LOGS; T_AU_DATA_VALIDATION_FAD_LOG","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
